"","V1","V2","V3","V4","V5"
"ests",4.61617786957837,2.00961871661558,-3.55335071763673,4.17413928358093,-9.53334578948692
"ests",4.81969385703673,2.02797201870665,-3.64345629019026,4.32607810296922,-5.21972040528421
"ests",4.72657257029618,1.96117331930374,-3.59318295566101,4.24463341550577,-7.12595731095788
"ests",4.7354664879084,1.98240046056224,-3.58058132471824,4.23470114350213,-6.54728763548698
"ests",4.72426260480278,1.97822276704285,-3.57941239451115,4.23110765505362,-4.53612671040474
"ests",4.76412462845013,2.01800214135208,-3.58426513178513,4.26693716316963,-6.07904479163325
"ests",4.7395049821511,1.98358643787484,-3.58985992452876,4.21851056779946,-9.01215637253046
"ests",4.74105690668261,1.96597691696653,-3.56622636021314,4.20491052904013,-6.76634884987158
"ests",4.75081827722637,1.99240198383162,-3.64471948101463,4.31295787335604,-5.94069596814897
"ests",4.73007881416047,2.00090383559767,-3.57305532145436,4.21303917858578,-6.72198219839842
"ests",4.70146078240459,1.99516364132937,-3.57690119892729,4.21848498576366,-6.80297337503941
"ests",4.74928052585834,1.95922770590304,-3.60170440704341,4.24359035280187,-7.51251322424116
"ests",4.68586924653187,1.97500336747967,-3.62686596667937,4.28271798478658,-10.7274447147562
"ests",4.68438607013067,1.97131361458122,-3.56514091214751,4.20386528780863,-6.60067792856484
"ests",4.77803294706503,1.96846971780586,-3.60101321605179,4.22157220518801,-7.80192124356941
"ests",4.70993477127956,1.99306984098882,-3.57944049548351,4.20560513363839,-7.0063518103263
"ests",4.64340146785674,1.98196313393732,-3.52748095438731,4.13077742655036,-7.43774764672565
"ests",4.68804248068026,1.96629919284388,-3.58293614323313,4.18702804675557,-6.64202601947907
"ests",4.83457388462832,2.02657154838954,-3.64943076843223,4.36074034028232,-7.04593139555894
"ests",4.70032723640914,1.96080987788528,-3.55060493999832,4.18802468632028,-5.12571815262951
"ests",4.7640335470265,1.98834388792335,-3.60850639707137,4.28132432384489,-5.8083348706204
"ests",4.8048929052637,1.9399079284438,-3.55775319742921,4.1884298376889,-8.99799484902624
"ests",4.74194750429703,2.00016789033716,-3.62265199970822,4.25950420561756,-11.8380312879148
"ests",4.7516758442203,1.96190259335265,-3.59491174103147,4.24486243874841,-4.41863639997796
"ests",4.75372785049293,1.95370182587171,-3.57153110479828,4.21602992273796,-7.11473254503413
"ests",4.72402021248473,1.99599568160036,-3.58333665139249,4.22692919778104,-7.72648915417479
"ests",4.64238402052994,1.97162313335664,-3.57817042778003,4.20956508335703,-10.4634110893314
"ests",4.67565830722839,1.9389133400688,-3.5488773294416,4.18153258625623,-5.85378569076642
"ests",4.68885111160097,1.97930763690766,-3.58021933903439,4.19696741625313,-6.20192265065972
"ests",4.63340888347704,1.94690075149492,-3.55834696483055,4.17964466135878,-7.2778597986981
"ests",4.85114253785595,1.98451293950043,-3.66467938654815,4.37251703410221,-6.26910184460197
"ests",4.72870101093874,1.94856784052817,-3.61966821789308,4.25007243052091,-10.6168082494601
"ests",4.63571543544031,1.95829404502798,-3.56778414228928,4.19316433177886,-8.37770641387627
"ests",4.61686914581711,1.99809505145351,-3.51408975868372,4.11499882388417,-8.1170456100123
"ests",4.63257607662682,1.99345555606973,-3.58706913358845,4.23779936185904,-7.91185900608864
"ests",4.69562906995692,1.96675846243597,-3.58738614338717,4.20686799162922,-10.011552420484
"ests",4.73641082505122,1.97268377424855,-3.60599281764,4.26341200425534,-8.04084838838156
"ests",4.62570187619882,1.93949821726651,-3.54629899606865,4.16825922283855,-6.38519337843027
"ests",4.64473525886532,1.97697348861323,-3.56096124521166,4.18472533885571,-7.86267600220511
"ests",4.72442100609229,1.95366069560499,-3.62489661031863,4.2783519209637,-8.81537176320329
"ests",4.70261752814481,1.96889010418896,-3.5721302223336,4.20465653955856,-7.02655739473752
"ests",4.77905851356509,1.98144738472908,-3.62341246278632,4.26271810848921,-13.1578890508191
"ests",4.72587036047533,1.99389395039541,-3.59866214236417,4.27110894482965,-6.6208676337806
"ests",4.81932608179051,2.01759217564002,-3.62777680514747,4.30701938481374,-5.88679676017511
"ests",4.75915049260497,1.97206062070826,-3.61066654901335,4.24584839411528,-8.46709847785523
"ests",4.70644146148647,1.90849255856358,-3.55280243137855,4.18291300563354,-5.81461788536835
"ests",4.78571118565907,1.95175342741523,-3.59643857257007,4.22614858531905,-9.70348835689133
"ests",4.81293674515873,1.97742269733402,-3.58644683188783,4.2388294073995,-6.11636231664718
"ests",4.77984001056675,2.00745861016936,-3.64062224285273,4.30541686092763,-6.94933100365434
"ests",4.63345306597594,1.93296632609554,-3.57689182481825,4.20920440567273,-7.87166024006502
"ests",4.69769154103551,1.98094820476102,-3.54716046432185,4.19202556936236,-6.967447271487
"ests",4.70534021239368,1.97014692261125,-3.59245103937191,4.2565106790747,-7.339120755351
"ests",4.74277729725918,2.00742906355132,-3.62002582972459,4.25863025826191,-9.40066483633626
"ests",4.67273407206341,1.96906118958774,-3.589619858978,4.21231622133493,-9.83491883202588
"ests",4.79280458331635,1.97376711152071,-3.55796849350825,4.19963783081195,-4.8903702300307
"ests",4.64648156185631,1.95944838099225,-3.57454623881157,4.18693156207496,-10.0633753148851
"ests",4.62419133525119,1.95761230209381,-3.54367283681445,4.18591643223846,-4.74797475730379
"ests",4.72025485357159,1.9589603565131,-3.5782862261635,4.21726110520849,-7.44459657792338
"ests",4.61825200001859,1.95590302054957,-3.52309235864378,4.13677523897257,-7.5843356604222
"ests",4.78081885513846,1.99483569606553,-3.59181677007145,4.22831329279228,-9.52540372341615
"ests",4.6605334153889,1.9804847185595,-3.54945355938874,4.17940652215498,-7.29992056375003
"ests",4.79534398439857,1.98084649786116,-3.61609202292251,4.27226278451291,-7.02313921743136
"ests",4.7434841515896,1.99711159221641,-3.61805507196426,4.25035844934118,-4.41169537946281
"ests",4.73808092429885,1.97313728954988,-3.61035510328867,4.24436043630955,-13.5496308955842
"ests",4.65139442904653,1.92871530634275,-3.54073022833981,4.1461877686128,-8.51915097729059
"ests",4.72886456748446,1.98967856558067,-3.58457689931357,4.21293232628952,-7.3711497597011
"ests",4.70475437002194,1.96070415128239,-3.56544770827116,4.20930413917888,-5.42634040465984
"ests",4.70677349482408,1.98465641629217,-3.60417380739938,4.24843088132749,-10.0780575847102
"ests",4.70581265530532,1.98123087149892,-3.60464329865573,4.26040676342567,-8.96291207491712
"ests",4.73966816736745,1.98519987155414,-3.60305299015316,4.27271587161329,-5.06053372146627
"ests",4.66096773150156,1.9733381464837,-3.55672862067903,4.17238691722931,-9.38033805133404
"ests",4.67300767362832,1.93504240593677,-3.57277748273287,4.22352370250487,-6.4060637911682
"ests",4.70575634470022,2.00293939859598,-3.58216818179904,4.21894405982546,-6.28183134466109
"ests",4.64921042780748,1.9343576147759,-3.52968979569154,4.12544604101599,-8.42983988137483
"ests",4.81806181588186,2.00052668320473,-3.65382146972409,4.3076259936638,-13.583869756531
"ests",4.63595460508941,1.96715681040428,-3.52386895112549,4.15147971861852,-6.36064506264629
"ests",4.66179413213489,1.99783352206701,-3.58794729431942,4.22184527373677,-8.7442891534185
"ests",4.73436415499648,1.9488682325526,-3.56163332680644,4.18556104924885,-8.32701933553374
"ests",4.80939151955052,1.99716754827114,-3.60858187978879,4.26516045781134,-5.47727545784895
"ests",4.6791646010925,1.9622839425795,-3.52442011285378,4.15482360725616,-6.6387964121787
"ests",4.71336942257173,2.00795607574207,-3.55369064709424,4.19272283091819,-5.92480332527059
"ests",4.71539632852412,1.94606416866902,-3.53066995936018,4.15889966386833,-4.45758017032995
"ests",4.71429375770797,1.9619439587951,-3.53892664343199,4.17817916045635,-7.23578332084397
"ests",4.67475264861609,1.9658137518073,-3.6351066388942,4.26564245412886,-11.5904422351575
"ests",4.70859598712621,1.98786134101837,-3.58002352348569,4.19547236569561,-8.02834677648321
"ests",4.7595762703203,1.9778776226207,-3.56463498483855,4.18706251221074,-7.79656457478394
"ests",4.72656355049106,1.95480630159833,-3.61279447457778,4.23354850478919,-9.84937536178234
"ests",4.66585548964252,2.00053253124033,-3.61777695442781,4.25193016400847,-8.1746739567718
"ests",4.73155180869629,1.98612242594775,-3.609088258474,4.23588432585104,-7.67422809056119
"ests",4.68110156296091,1.95118648481367,-3.55387511302576,4.18964008036454,-4.89968372759368
"ests",4.70345665099066,2.00848302517582,-3.59634621960991,4.22545207312737,-7.72952966832171
"ests",4.67504991243092,1.94085393486119,-3.60869409941778,4.22499514740514,-9.37635185831902
"ests",4.75852036545963,1.99687754820835,-3.61459123928557,4.25443485504153,-8.71071787052803
"ests",4.71279353282543,1.96915780780269,-3.62262586228966,4.23938173252781,-9.76240621240573
"ests",4.75674603666051,1.9841608897978,-3.60770501420554,4.26103572763539,-6.63072830031751
"ests",4.67113732504911,1.95693939202705,-3.6123434797626,4.23853517661929,-11.6970569026244
"ests",4.81864750894002,1.98512631192686,-3.5967797776077,4.26083230735169,-5.49503948765444
"ests",4.78132817411919,1.97783078960307,-3.59969198847067,4.24225153592919,-10.0086550787613
"ests",4.84898974035341,2.01883700303494,-3.65849937048092,4.36001882215689,-5.86408268065724
"ests",4.79934622435246,2.01249576872426,-3.61307121062128,4.27040416105927,-7.82324049453439
"ests",4.77501108726537,1.95470785645303,-3.57160886338326,4.20373616069662,-7.78395639769849
"ests",4.64081804775311,1.96112999344254,-3.53614313762533,4.16635997859485,-5.34568653963544
"ests",4.66007341471748,1.94400240740239,-3.55553300862069,4.16163361013545,-7.56285537509432
"ests",4.70780643951782,1.97152019084299,-3.53881526005899,4.15977521620303,-4.91878673385192
"ests",4.69549521934034,1.96314110178046,-3.56060411019155,4.17210675301628,-7.32874944838642
"ests",4.75393779383283,2.01354255952724,-3.57841311006182,4.21188780905384,-8.37771253599186
"ests",4.7401496037763,2.00372855897155,-3.59364990914775,4.26289682198442,-7.48077286294999
"ests",4.67344384361981,1.95926733769517,-3.57472100874526,4.19700301129639,-7.23086848493417
"ests",4.72772505378702,1.99562757699035,-3.56416550085123,4.26338262129466,-7.64552981298565
"ests",4.72270443264521,1.98645717138331,-3.54105542472784,4.19265294223471,-7.0262863528589
"ests",4.63811314319519,2.0357074858791,-3.61305635742747,4.23458772878258,-10.931138413457
"ests",4.78853281457392,2.03516245764161,-3.55061327184503,4.21828929416383,-6.64561816555917
"ests",4.72338741496303,1.96890174188856,-3.60197968661928,4.28428097492237,-7.02224780594107
"ests",4.62071826279194,1.93415402334728,-3.54036751424738,4.13616360504725,-9.58039630612246
"ests",4.73462632986532,2.00084037207971,-3.60445933082093,4.2719340267219,-5.63106937223368
"ests",4.6646571565672,1.91730942771898,-3.5279297395106,4.1477630880749,-6.72581125156214
"ests",4.6402261786602,1.98444322500271,-3.54958620410045,4.19365176272442,-5.49980516036523
"ests",4.81781247673967,1.98674661236246,-3.613301020108,4.29174255023258,-5.60183326453327
"ests",4.68288476540885,2.02998625795366,-3.64112653950962,4.28307353394124,-10.8125839256919
"ests",4.67681687696214,1.96649476701578,-3.56962205214792,4.18064533985395,-6.63400219716002
"ests",4.63489850656023,1.92408202018101,-3.5250326220507,4.13224841019308,-7.87504298005436
"ests",4.62686148656692,1.97413466472334,-3.5886838164187,4.20225866591443,-10.8070392972975
"ests",4.72400131353057,1.95525856840645,-3.5878589570891,4.21174924849476,-8.71707658458591
"ests",4.78553249487745,2.00834506657487,-3.63465797049812,4.29510790750871,-8.38611952071507
"ests",4.64191364202354,2.00203658974246,-3.60048733948077,4.23579554702212,-7.63468977920723
"ests",4.73546569536133,1.99158800669883,-3.58884078116821,4.25007789589256,-7.91164199677162
"ests",4.6947664530529,1.96780847611569,-3.60251649083885,4.29499401532215,-5.99747068187155
"ests",4.78531117776547,2.01487059184369,-3.59899587218407,4.26632738373422,-6.50141886622315
"ests",4.73903086181085,1.95660777862104,-3.59873995078225,4.27581397498329,-7.27081563550502
"ests",4.73098957726158,1.98467938077247,-3.58022787782134,4.23852258413298,-7.00898539993535
"ests",4.72104447805208,1.96086361981648,-3.58714382478081,4.23216265007931,-5.8902235286412
"ests",4.66505229970315,1.97157910014386,-3.56807184151114,4.21493687037118,-7.2664489579878
"ests",4.72817802046795,1.98987033171622,-3.60171970273197,4.26278012837649,-8.22085290100595
"ests",4.7898244712789,1.96782332632191,-3.60225343690007,4.25087399793554,-5.66627655279483
"ests",4.66387039928546,1.98507530810731,-3.58569200058775,4.20833521462018,-7.75928561081258
"ests",4.61168733873421,1.96265195998478,-3.58611981219575,4.20443540131294,-9.43946608616786
"ests",4.6396198740474,2.00903348721846,-3.54094332501835,4.17737411039341,-6.06609415271943
"ests",4.5980850487534,1.97998614080108,-3.53533345078808,4.15317647808064,-6.28947280112722
"ests",4.63577810344195,1.98456509104422,-3.55827950585518,4.18110815520206,-7.85648640300742
"ests",4.68581359151007,1.94290687706823,-3.59589052971817,4.24242018231511,-6.64695574748165
"ests",4.63935402187094,1.97398023485548,-3.56726291308564,4.18721112400591,-8.44144337698316
"ests",4.72620083958512,1.97326400062098,-3.60639831119382,4.2279283501846,-7.9994823983972
"ests",4.71178676743719,1.95601306532802,-3.59618222039753,4.21627317233101,-9.26003282828344
"ests",4.70186693473374,2.0068463722663,-3.56868257455246,4.21357741742137,-7.25855661881758
"ests",4.60790287624994,1.97340114568681,-3.57826639012993,4.22709703454128,-6.84123357887345
"ests",4.67884401459087,1.97980617480696,-3.62469091384478,4.30086352979274,-6.64838407067037
"ests",4.57892457802191,1.91828284799409,-3.48430171927192,4.06864711236191,-6.86531827115952
"ests",4.63165091294955,1.9788893006406,-3.57207006325244,4.19354496901336,-9.23482219597393
"ests",4.70884679511546,1.97642683589783,-3.55360669088831,4.19843038709492,-3.64904463183097
"ests",4.71578449964413,1.97045426324818,-3.63773438259166,4.29101449271258,-9.88390853213533
"ests",4.75289459851583,1.96966725712025,-3.57376966368051,4.2054556669737,-7.01563011458681
"ests",4.7241139083093,1.98430054279887,-3.62298757100964,4.27635613405651,-8.515289127326
"ests",4.68080014815485,2.00707051435189,-3.59611741063336,4.24596781237132,-8.42860174602145
"ests",4.6943840622669,1.90149999025035,-3.54007932782179,4.19106381988764,-5.14022331102467
"ests",4.79333874186981,1.9767962912852,-3.6257746579131,4.2845926736098,-5.78692504443578
"ests",4.68141251194377,2.00334840191145,-3.59450822658321,4.23340261677445,-6.27622334535608
"ests",4.70016404858298,1.94076041866921,-3.54763482231073,4.19062521394177,-6.94491486749088
"ests",4.70807608536623,2.01663563946961,-3.59255440803227,4.23984056246159,-8.29302206792383
"ests",4.66606897600872,1.99985062548567,-3.5424566748141,4.14832180806908,-3.72186342438442
"ests",4.72734898379232,1.94305876223573,-3.60107051004662,4.27211391219914,-6.64116574980115
"ests",4.69159223049151,2.01815914914162,-3.63989062855084,4.28271979152524,-9.21674484390817
"ests",4.73308156301736,1.99610598399883,-3.60121351435064,4.25837323409611,-9.27890419726351
"ests",4.6646398808346,1.96281333565665,-3.54671084407369,4.15071584178044,-9.96481754872774
"ests",4.70692486579634,1.95686519100148,-3.59321383875731,4.24602764418876,-5.92441106462937
"ests",4.64250182245831,1.9699359488336,-3.5121670381205,4.104674916387,-7.35672424917008
"ests",4.72767468071582,1.98177123785885,-3.61763742651313,4.27109680783706,-7.28684464833088
"ests",4.75446812688582,1.97032246283081,-3.56159347351808,4.18679329068384,-7.34938119937628
"ests",4.6533214796451,2.01504014184002,-3.57771414536702,4.21961383787044,-6.06335490758553
"ests",4.60792565036855,1.93170983501568,-3.51048507203074,4.12275679993438,-5.42088523833692
"ests",4.70718251841286,2.01431253826046,-3.64149030792207,4.30640477160706,-7.99251377926801
"ests",4.67205005602405,1.9884368488895,-3.6291332074161,4.2571663123264,-10.2585040108641
"ests",4.72448073323989,1.94335982225148,-3.53805858740757,4.15540017522847,-7.05778376283974
"ests",4.65049336008821,2.01066715716194,-3.5928209835599,4.22549819033235,-8.38394771522917
"ests",4.75924755772929,1.98942408155855,-3.57154677603721,4.21052501610496,-5.89564918449902
"ests",4.74175574961325,1.96191869580347,-3.57828237144946,4.21846770324132,-6.04197822538501
"ests",4.70950359143025,1.96368238195268,-3.59703033216874,4.25966412442422,-5.92415457741761
"ests",4.69710627409817,1.97724814083012,-3.55021031723576,4.20172981566663,-5.53249760128336
"ests",4.70380932837704,1.9445680944943,-3.5512196813979,4.17560249107275,-5.41774748269271
"ests",4.71052059506141,2.01330614483728,-3.59224035758037,4.24100549913783,-6.76590074036788
"ests",4.68653770580971,2.01015994210769,-3.59625640585669,4.21697165882901,-8.1637030815195
"ests",4.67882873515401,1.95976731046852,-3.53450257845126,4.16407553562081,-6.01277470007995
"ests",4.70386800939781,2.00555645456652,-3.58500118301058,4.26158244301179,-5.99722838085741
"ests",4.76420877062969,2.02635426189377,-3.62375182554683,4.29089177713819,-6.1060086128361
"ests",4.56286548720802,1.91798865250751,-3.51247525451913,4.08216690986426,-9.83362230265928
"ests",4.661125643798,1.98140797212566,-3.57754311341176,4.21219860881613,-6.45703075125256
"ests",4.68946535334133,2.00761907023974,-3.5614526988718,4.20184373924802,-5.56113322189979
"ests",4.72085709358338,1.98579743189072,-3.621548410794,4.26846979335883,-8.99716500118215
"ests",4.69246169580475,1.95032246430042,-3.5585699455398,4.19348917977757,-6.20185926721491
"ests",4.72137762542602,1.9878767406771,-3.61326896395894,4.27290826775247,-7.15340397489711
"ests",4.85506418197923,2.00524679975178,-3.62598215222209,4.31225386827378,-8.54283205453627
"ests",4.6325810590399,1.96781997016397,-3.54208672906308,4.16675771977725,-6.18612260487411
"ests",4.68843281870213,1.94886202289315,-3.56559657490384,4.19605018239466,-4.72111069356781
"ests",4.78441024669967,1.91883151301176,-3.54842886694858,4.18303182322107,-5.03346008270753
"ests",4.8245299451965,2.02704775922788,-3.65958845356981,4.31011619697094,-11.0756706280544
"ests",4.66505506111228,1.95209032521064,-3.55712562744929,4.18811314906968,-8.54259718762885
"ests",4.69213548569455,1.97676803134082,-3.58813428963167,4.2129044341407,-9.02164858394634
"ests",4.66370030383978,1.98515571870953,-3.54025698490208,4.14809807175425,-6.21394867983172
"ests",4.59627442119354,1.92447500614117,-3.55111196230939,4.18620573603293,-6.54346514478461
"ests",4.71602840799694,1.96799458195257,-3.59922239663904,4.2194068541251,-9.28465682220277
"ests",4.69624446017306,1.99829219129368,-3.64358049345629,4.28037562844356,-11.9034768323016
"ests",4.65615766988933,1.94699470588244,-3.57119264540359,4.1978942904466,-6.69718980150431
"ests",4.75697028337155,1.95214410198529,-3.53338423914265,4.18801535002002,-7.17893396601812
"ests",4.70702441207594,1.99501366784494,-3.59915658781812,4.25708234404958,-8.42156632357876
"ests",4.64780083483923,1.97046545335135,-3.57396986924317,4.19378470455839,-9.67015558606455
"ests",4.67563310817546,1.97347711920734,-3.59090119229117,4.26077269968015,-5.14752239691816
"ests",4.7494225487268,1.94510265012882,-3.57399584539064,4.21959907452454,-6.38662725482807
"ests",4.74657457551782,1.98817957448374,-3.65305841331881,4.29460520379831,-12.4734402248288
"ests",4.69759885859533,1.98071513560915,-3.52535901361851,4.15852045641219,-5.60366801016717
"ests",4.70251502827472,2.00687571351475,-3.59541915844624,4.23867687751688,-7.37825061318633
"ests",4.79217443081367,1.97543912918461,-3.5653099377832,4.21477521019863,-6.85289226236835
"ests",4.72264451648843,1.96450938306267,-3.64238763025917,4.27855411870527,-11.8776584979573
"ests",4.62441069636952,1.96688284907067,-3.50971446186982,4.11786353887083,-6.90780574047413
"ests",4.63883222542533,2.01181124522059,-3.56290304317265,4.20209734516899,-7.30460256167342
"ests",4.75129193845662,2.04291587786725,-3.66218791795765,4.34420172141259,-8.96297925262739
"ests",4.84050589380477,1.99892853579932,-3.61030665847208,4.28420585414601,-7.64049448299871
"ests",4.79786970561935,1.98229453739904,-3.61770366976625,4.27917500912149,-7.5478824501138
"ests",4.73783727831761,2.00928273585494,-3.6018976921427,4.26349109203739,-5.51888953932465
"ests",4.66984754798442,1.96524173142645,-3.58000997616654,4.19131195803439,-8.1374668534254
"ests",4.76823967401304,2.02409939345235,-3.61637581501059,4.29023196384928,-4.91847704408852
"ests",4.67699932698013,1.96892657487252,-3.53307208366275,4.15711132119467,-4.11575219487267
"ests",4.71031149406926,1.95278871830123,-3.61474894438114,4.27793849567568,-6.44818505365191
"ests",4.77137636600621,1.94302308134995,-3.57360232690742,4.19925116271043,-7.12167082111004
"ests",4.68155260599791,1.97565857557887,-3.55637957063829,4.19247702361603,-5.93050398079534
"ests",4.6378032104595,1.93250767849758,-3.54594853792372,4.16919044651479,-5.22586026750773
"ests",4.79795674256403,1.99580326701333,-3.6000617978898,4.22797469499048,-8.10238119784684
"ests",4.77597896995377,1.98543352256949,-3.63243227612154,4.30517208308268,-9.30427829721436
"ests",4.75520410061448,2.0276840390133,-3.5922115509491,4.2558501546723,-7.81441750578646
"ests",4.70855571384962,2.00260092894189,-3.59448122584453,4.24484375489777,-5.76255315852673
"ests",4.70290764605073,1.96942698126709,-3.54189226747632,4.15091133455595,-6.41955774738176
"ests",4.76493328296886,1.99375530956547,-3.61033557533031,4.25385453301609,-6.43374085615989
"ests",4.68192523316468,1.97469339488744,-3.63127971143561,4.27136518036705,-7.59572220382267
"ests",4.75501932632679,1.99220217429305,-3.63394152122775,4.30021345133386,-8.96038116880008
"ests",4.72702747841726,1.98668298036046,-3.54051009881456,4.17971482239887,-6.97756577064596
"ests",4.71091977507371,2.02104518881773,-3.60233245204636,4.26138340153275,-6.48354140251831
"ests",4.75925984816999,1.99426408321433,-3.62333951699883,4.25795735849349,-8.79331930331829
"ests",4.60718516267419,1.95762298883193,-3.57853423022573,4.19076517283782,-8.20645887706433
"ests",4.60829091213408,1.93719680387857,-3.56026950908633,4.18315871858145,-7.77150144971563
"ests",4.66862883231026,1.98567177344876,-3.58620918320237,4.20614413647967,-7.22717867501001
"ests",4.71425376490829,1.95907682266367,-3.58911570974582,4.24085352292123,-7.68622640986387
"ests",4.76525215452082,1.91715218193466,-3.57635078849134,4.22801163525668,-7.35660467631548
"ests",4.73252042450666,1.98511939581478,-3.59348361155195,4.25075116033778,-8.04482525885983
"ests",4.81968256989247,2.05503110644677,-3.62200887225963,4.27868119315877,-6.03303090273297
"ests",4.54937993051591,2.0230500110062,-3.59908894397006,4.20811946083543,-8.64996405649929
"ests",4.73556918787069,1.99748632543823,-3.59376699761419,4.23360468286811,-7.86972703526012
"ests",4.71834647216238,2.01437146404609,-3.57299666876274,4.22004527809652,-5.08145352293801
"ests",4.59403202404308,1.9534443408778,-3.52153943039355,4.16441095854402,-4.73598356208849
"ests",4.72377216741778,1.99644264421565,-3.59545933533441,4.24552711762126,-6.75157746502633
"ests",4.60019289280454,1.95446317180185,-3.54482253941403,4.16855762036606,-7.47287934525731
"ests",4.85561816097582,2.00896859211183,-3.66305156392718,4.310744200637,-10.8071360338309
"ests",4.64541639961568,1.89999768001819,-3.51450677328202,4.12237270172715,-6.67961171866603
"ests",4.67806582320821,1.93607942835145,-3.54017594923088,4.17442993655872,-5.65852403120313
"ests",4.71364034273343,1.94862749134842,-3.56710931825871,4.18906180247238,-9.62339804277308
"ests",4.64900605408527,1.97914914680569,-3.57889739722302,4.22538755867106,-7.48835806162386
"ests",4.74840786453758,1.97196579039942,-3.60576181869008,4.25058809670739,-7.90965033139929
"ests",4.7110610304654,1.98138740520357,-3.57642287576661,4.2241323122028,-7.422123898274
"ests",4.67373252704098,1.98333246226984,-3.63213561169523,4.28195005013267,-8.4503663774599
"ests",4.66611059091687,1.94424819068655,-3.56684011893462,4.20337139041805,-6.19546460116536
"ests",4.76707010356265,1.98482490955224,-3.59943927721961,4.25670505610699,-6.8530736985577
"ests",4.73732531894836,1.99751776228902,-3.65292588173018,4.3118986013464,-12.6351427654237
"ests",4.76516176432958,2.01221917503739,-3.60873500314427,4.24804274929837,-7.60665235212202
"ests",4.79090899370279,1.97076437187762,-3.59781675917111,4.26488861528926,-7.00149045684796
"ests",4.73085895141186,1.96542860424353,-3.61276246884355,4.25336027521278,-9.47193602938746
"ests",4.55611796095155,1.96895151209138,-3.46947475004,4.06143332911435,-5.84160660201761
"ests",4.71691088315325,1.92261521457905,-3.54201752627982,4.18122121904004,-6.5409025366362
"ests",4.60923180964103,1.96275742897691,-3.54679100314116,4.18352136613005,-6.6038712142271
"ests",4.66158569142034,1.95075104899076,-3.57097635357594,4.19493195187121,-9.1383100275746
"ests",4.72054141632308,1.94740073933881,-3.63852107327105,4.26580214639549,-10.183876444866
"ests",4.61391192610712,1.95818442127017,-3.57356403359679,4.18530187198185,-9.44865950564076
"ests",4.68909336574522,1.99000217261305,-3.62293065329557,4.24344138271555,-10.8802066697954
"ests",4.70233953940807,1.99974378404006,-3.60837116754573,4.25211821509714,-6.33235440755556
"ests",4.84882254270397,2.04424199598245,-3.67980507146872,4.36727214912102,-9.93219987205563
"ests",4.78517242751401,1.98432965479954,-3.60317475462364,4.25566912046274,-7.83871163738537
"ests",4.76347795007587,1.98518538909842,-3.63965534613573,4.31003198031734,-6.82373758523112
"ests",4.75224025327307,1.99514289718934,-3.59653364316606,4.280108546836,-8.18643782533383
"ests",4.8327963723797,2.08609366413768,-3.6776284915136,4.33941686455539,-10.663644728495
"ests",4.69357426901067,1.97591417858833,-3.55412623060608,4.17906816265487,-6.49472807365957
"ests",4.68956980391046,1.98438637181746,-3.60695937869498,4.22036257412891,-10.0725619266873
"ests",4.71217712078533,2.04499632194849,-3.63485491296455,4.29372254592802,-7.45821481092068
"ests",4.70377783596478,1.97101537775114,-3.60467428079176,4.22027261761814,-9.38865445359722
"ests",4.68043123765486,1.97378724359585,-3.56452295266482,4.18274749724529,-8.73569881793213
"ests",4.67952604402209,1.99134277824319,-3.57309830207238,4.23045432540645,-6.01827779548994
"ests",4.76466745072008,2.01589471265197,-3.64561177882881,4.30053387574841,-8.40278346025671
"ests",4.69948086389413,1.96817130224486,-3.57993721549185,4.19296078365261,-7.35239438469711
"ests",4.63731821410371,1.93388883630782,-3.53780045934729,4.14339693665545,-8.71300744578681
"ests",4.68232604797841,1.98665288069259,-3.58132771380422,4.20543051414754,-10.6696334907293
"ests",4.70185367007597,1.9606363127254,-3.62976117156479,4.26957054725229,-10.9330953192869
"ests",4.85962463859068,2.01432152072705,-3.65140087163453,4.34599594561579,-6.44512943354854
"ests",4.62416877560061,1.99953372897989,-3.59370283509498,4.24174045364007,-6.49718770706164
"ests",4.68660591920742,1.93718752000899,-3.55598965939285,4.21806190373815,-7.53594989402598
"ests",4.72366136679559,1.98224898426127,-3.59258118236446,4.22084816023869,-6.40655916382023
"ests",4.73008775510113,2.01042345001873,-3.58774812568474,4.22134393110329,-7.61147463132293
"ests",4.65810645655414,1.96310165194774,-3.55564705381526,4.19148305269944,-7.24208013773607
"ests",4.79252617471247,1.95757032587519,-3.59440160123781,4.23852080107129,-6.80144930319258
"ests",4.73516877221721,1.93758595314106,-3.54535424609702,4.18446221305891,-5.04422992640356
"ests",4.75843352692833,1.99175875172821,-3.60003179581883,4.24451579309028,-6.65845709837955
"ests",4.68173575375041,1.97365231398142,-3.57989746460286,4.19609803734541,-10.1472362428572
"ests",4.71622587120378,1.99369787958801,-3.62335724144647,4.27117705465722,-9.01161219077801
"ests",4.74819301373909,2.0323844653973,-3.65771313391235,4.31039194197225,-9.69726773589361
"ests",4.67824271587936,1.94583945121673,-3.55599930943235,4.1686464300843,-6.05028283739561
"ests",4.62558975574537,1.96360687393126,-3.57912030171278,4.2022957268385,-8.1233181497112
"ests",4.64053243010164,1.97515655486043,-3.57536484229856,4.2039393101626,-6.82209787304298
"ests",4.63011818473507,1.94611546949779,-3.54439851267415,4.16036679409968,-6.34416643868751
"ests",4.69097328991103,1.96262367413819,-3.55027544260903,4.18012482705186,-5.56547726778816
"ests",4.66490203243161,2.00003927030721,-3.63387307898702,4.2827955614549,-8.24028677144143
